x1,y1,x2,y2,x3,y3,x4,y4,t
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,98176,131071,196607,46.33418941497803
-2,-17,-67,3635,-15,-3859,61,1814,46.33418941497803
-9,-5,-169,-2675,-30,445,-42,-910,46.428860902786255
-1,17,-48,494,37,-1358,18,-1347,46.53502631187439
10,91,-2,-12903,3,4425,-63,-1418,46.53502631187439
0,-103,-47,-314,114,-235,-8,-886,46.62883257865906
1,-108,-8,-122,-146,-4178,54,1903,46.73338770866394
7,43,48,3977,17,-642,-18,-3388,46.73338770866394
-10,15,198,759,-63,347,124,-2136,46.83648467063904
-25,6,5197,141378,91,-71884,1472,17094,46.83648467063904
9,-42,6629,885655,3041,-174330,2634,82067,46.93219447135925
-53,265,-9026,-1002038,-3418,215632,-3689,-97798,47.033692598342896
1,-90,-9715,-574389,-1160,163068,-2903,-52534,47.033692598342896
5,0,-1116,-9395,146,8202,-184,94,47.13364028930664
4,-13,2050,142379,461,-38604,692,15056,47.23351788520813
-5,-29,2234,137983,344,-37733,773,14098,47.23351788520813
-12,51,1588,92004,140,-24947,400,6233,47.33399033546448
-10,51,981,49326,93,-13585,287,5357,47.43781590461731
9,-59,365,20217,-25,-6932,135,-1169,47.43781590461731
4,-10,134,8775,-56,-2027,84,3414,47.53555393218994
-12,26,-36,7444,162,-200,47,833,47.634947061538696
14,-36,-13,5570,81,-3595,10,-128,47.634947061538696
8,44,39,10556,-110,-2618,23,496,47.735960483551025
-9,-29,12,2493,-35,-1009,-23,-956,47.735960483551025
-2,-58,-18,-5080,-48,-84,-12,-299,47.836851358413696
3,2,-47,-7416,140,5518,-24,-30,47.94180226325989
-6,44,-224,-14112,-84,4412,-79,568,47.94180226325989
-3,76,-31,3667,0,-2315,-20,383,48.03606939315796
11,-41,-11,-7987,46,2182,-70,-412,48.14155173301697
-7,-4,51,2800,101,1675,20,-476,48.14155173301697
-4,-4,61,2899,67,-2536,23,-578,48.23783206939697
